Ligand;Binding Affinity;rmsd/ub; rmsd/lb
toxin_MNPDB00096;-6.6;18.528;15.214
toxin_MNPDB00096;-6.6;25.771;22.137
toxin_MNPDB00096;-6.3;23.503;21.839
toxin_MNPDB00096;-6.2;24.856;22.037
toxin_MNPDB00096;-6.1;19.074;16.666
toxin_MNPDB00096;-6.1;22.089;19.608
toxin_MNPDB00096;-6.1;7.1;3.541
toxin_MNPDB00096;-6.0;15.099;12.903
toxin_MNPDB00097;-6.5;0.0;0.0
toxin_MNPDB00097;-6.1;36.154;32.394
toxin_MNPDB00097;-6.1;19.574;17.946
toxin_MNPDB00097;-6.0;35.243;32.042
toxin_MNPDB00097;-6.0;30.283;27.405
toxin_MNPDB00097;-5.9;29.773;26.787
toxin_MNPDB00097;-5.9;23.796;20.106
toxin_MNPDB00097;-5.8;37.325;33.951
toxin_MNPDB00097;-5.8;36.166;32.327
toxin_MNPDB00099;-4.8;0.0;0.0
toxin_MNPDB00099;-4.7;4.176;0.936
toxin_MNPDB00099;-4.4;22.371;21.081
toxin_MNPDB00099;-4.4;22.29;21.066
toxin_MNPDB00099;-4.4;26.441;24.745
toxin_MNPDB00099;-4.3;19.032;17.62
toxin_MNPDB00099;-4.3;26.259;24.686
toxin_MNPDB00099;-4.2;31.813;30.663
toxin_MNPDB00099;-4.2;33.908;30.911
toxin_MNPDB00100;-6.6;0.0;0.0
toxin_MNPDB00100;-6.5;2.277;0.136
toxin_MNPDB00100;-6.2;5.543;2.387
toxin_MNPDB00100;-6.1;46.209;41.531
toxin_MNPDB00100;-6.0;5.124;2.074
toxin_MNPDB00100;-6.0;5.651;2.054
toxin_MNPDB00100;-5.9;15.196;11.476
toxin_MNPDB00100;-5.8;3.643;2.04
toxin_MNPDB00100;-5.8;27.012;23.524
toxin_MNPDB00101;-5.2;0.0;0.0
toxin_MNPDB00101;-5.1;3.493;1.197
toxin_MNPDB00101;-5.1;5.276;1.434
toxin_MNPDB00101;-5.0;43.459;40.723
toxin_MNPDB00101;-4.9;2.783;1.39
toxin_MNPDB00101;-4.9;44.34;41.566
toxin_MNPDB00101;-4.9;42.285;39.537
toxin_MNPDB00101;-4.9;28.353;26.685
toxin_MNPDB00101;-4.9;42.203;39.493
toxin_MNPDB00102;-4.8;0.0;0.0
toxin_MNPDB00102;-4.7;30.09;27.932
toxin_MNPDB00102;-4.6;16.118;12.443
toxin_MNPDB00102;-4.6;23.299;21.405
toxin_MNPDB00102;-4.6;3.192;2.091
toxin_MNPDB00102;-4.5;33.154;30.596
toxin_MNPDB00102;-4.5;23.295;20.873
toxin_MNPDB00102;-4.5;2.009;1.475
toxin_MNPDB00102;-4.4;36.633;33.702
toxin_MNPDB00103;-4.7;0.0;0.0
toxin_MNPDB00103;-4.6;30.507;28.984
toxin_MNPDB00103;-4.6;30.935;29.606
toxin_MNPDB00103;-4.4;30.512;28.948
toxin_MNPDB00103;-4.3;30.441;28.86
toxin_MNPDB00103;-4.2;29.949;28.851
toxin_MNPDB00103;-4.2;22.084;20.992
toxin_MNPDB00103;-4.2;22.359;20.758
toxin_MNPDB00103;-4.2;21.713;20.963
toxin_MNPDB00104;-5.0;0.0;0.0
toxin_MNPDB00104;-4.7;22.323;20.491
toxin_MNPDB00104;-4.6;22.256;20.537
toxin_MNPDB00104;-4.6;12.042;10.684
toxin_MNPDB00104;-4.4;18.31;16.931
toxin_MNPDB00104;-4.2;41.674;39.652
toxin_MNPDB00104;-4.2;21.862;20.137
toxin_MNPDB00104;-4.2;18.753;17.538
toxin_MNPDB00104;-4.0;43.212;41.363
toxin_MNPDB00105;-6.3;0.0;0.0
toxin_MNPDB00105;-6.2;15.725;11.887
toxin_MNPDB00105;-6.2;6.675;3.046
toxin_MNPDB00105;-6.1;2.592;2.039
toxin_MNPDB00105;-6.0;42.124;38.954
toxin_MNPDB00105;-5.8;6.611;2.095
toxin_MNPDB00105;-5.8;29.502;26.117
toxin_MNPDB00105;-5.8;6.381;3.487
toxin_MNPDB00105;-5.8;41.553;39.448
toxin_MNPDB00106;-5.7;0.0;0.0
toxin_MNPDB00106;-5.6;29.793;26.492
toxin_MNPDB00106;-5.5;3.807;0.995
toxin_MNPDB00106;-5.4;43.647;41.147
toxin_MNPDB00106;-5.3;43.915;40.783
toxin_MNPDB00106;-5.3;43.433;39.996
toxin_MNPDB00106;-5.2;43.215;40.175
toxin_MNPDB00106;-5.2;3.397;1.708
toxin_MNPDB00106;-5.1;30.321;26.879
toxin_MNPDB00107;-5.4;0.0;0.0
toxin_MNPDB00107;-5.3;30.263;27.911
toxin_MNPDB00107;-5.2;31.438;29.223
toxin_MNPDB00107;-5.2;30.629;28.383
toxin_MNPDB00107;-5.2;32.645;30.222
toxin_MNPDB00107;-5.2;18.502;15.08
toxin_MNPDB00107;-5.1;26.358;23.489
toxin_MNPDB00107;-5.1;21.483;19.129
toxin_MNPDB00107;-5.0;29.157;27.002
toxin_MNPDB00108;-4.8;0.0;0.0
toxin_MNPDB00108;-4.7;4.285;0.905
toxin_MNPDB00108;-4.6;1.941;0.496
toxin_MNPDB00108;-4.6;22.128;20.786
toxin_MNPDB00108;-4.5;22.607;21.38
toxin_MNPDB00108;-4.3;26.135;24.404
toxin_MNPDB00108;-4.3;18.895;17.601
toxin_MNPDB00108;-4.1;32.474;29.932
toxin_MNPDB00108;-4.0;30.168;27.705
toxin_MNPDB00110;-6.1;0.0;0.0
toxin_MNPDB00110;-6.0;22.422;19.935
toxin_MNPDB00110;-6.0;23.256;19.726
toxin_MNPDB00110;-5.8;23.033;19.933
toxin_MNPDB00110;-5.8;4.512;1.241
toxin_MNPDB00110;-5.7;23.105;19.366
toxin_MNPDB00110;-5.6;22.373;19.016
toxin_MNPDB00110;-5.6;21.897;18.71
toxin_MNPDB00110;-5.5;1.572;1.105
toxin_MNPDB00113;-6.5;0.0;0.0
toxin_MNPDB00113;-6.5;34.465;31.078
toxin_MNPDB00113;-6.5;20.483;18.094
toxin_MNPDB00113;-6.4;19.169;16.688
toxin_MNPDB00113;-6.3;46.945;43.955
toxin_MNPDB00113;-6.3;21.683;18.526
toxin_MNPDB00113;-6.2;29.342;25.576
toxin_MNPDB00113;-6.0;24.296;20.896
toxin_MNPDB00113;-6.0;28.223;26.563
toxin_MNPDB00114;-6.7;0.0;0.0
toxin_MNPDB00114;-6.3;28.897;26.811
toxin_MNPDB00114;-6.3;28.824;26.346
toxin_MNPDB00114;-6.3;13.184;9.52
toxin_MNPDB00114;-6.2;7.551;3.63
toxin_MNPDB00114;-6.1;16.63;11.608
toxin_MNPDB00114;-6.1;7.699;2.447
toxin_MNPDB00114;-6.1;7.489;2.684
toxin_MNPDB00114;-6.1;8.089;3.59
toxin_MNPDB00115;-7.0;0.0;0.0
toxin_MNPDB00115;-6.8;30.45;28.223
toxin_MNPDB00115;-6.7;8.635;1.509
toxin_MNPDB00115;-6.7;29.996;26.056
toxin_MNPDB00115;-6.6;6.05;2.032
toxin_MNPDB00115;-6.5;30.38;26.613
toxin_MNPDB00115;-6.4;30.49;26.701
toxin_MNPDB00115;-6.4;14.206;8.154
toxin_MNPDB00115;-6.4;5.708;2.162
toxin_MNPDB00116;-6.4;0.0;0.0
toxin_MNPDB00116;-6.1;33.925;31.43
toxin_MNPDB00116;-6.1;25.362;19.443
toxin_MNPDB00116;-6.0;15.845;11.017
toxin_MNPDB00116;-5.9;8.256;5.745
toxin_MNPDB00116;-5.8;8.12;4.86
toxin_MNPDB00116;-5.8;14.619;11.151
toxin_MNPDB00116;-5.8;49.577;46.052
toxin_MNPDB00116;-5.8;27.206;22.603
toxin_MNPDB00117;-6.8;0.0;0.0
toxin_MNPDB00117;-6.6;10.637;8.434
toxin_MNPDB00117;-6.4;19.275;16.391
toxin_MNPDB00117;-6.4;13.235;9.398
toxin_MNPDB00117;-5.7;22.471;21.9
toxin_MNPDB00117;-5.7;8.704;7.206
toxin_MNPDB00117;-5.7;16.644;14.622
toxin_MNPDB00117;-5.7;10.914;7.328
toxin_MNPDB00117;-5.6;42.058;38.559
toxin_MNPDB00118;-5.8;0.0;0.0
toxin_MNPDB00118;-5.8;22.053;19.155
toxin_MNPDB00118;-5.7;20.954;18.842
toxin_MNPDB00118;-5.6;21.735;18.958
toxin_MNPDB00118;-5.6;4.909;1.179
toxin_MNPDB00118;-5.4;31.424;29.299
toxin_MNPDB00118;-5.3;30.808;28.1
toxin_MNPDB00118;-5.2;29.329;26.457
toxin_MNPDB00118;-5.2;30.797;27.985
toxin_MNPDB00119;-6.4;0.0;0.0
toxin_MNPDB00119;-6.3;28.045;24.499
toxin_MNPDB00119;-6.2;13.407;11.516
toxin_MNPDB00119;-6.1;13.047;10.917
toxin_MNPDB00119;-6.1;3.379;2.29
toxin_MNPDB00119;-6.1;28.696;25.374
toxin_MNPDB00119;-6.0;21.387;19.255
toxin_MNPDB00119;-5.9;14.03;12.487
toxin_MNPDB00119;-5.8;6.712;3.373
toxin_MNPDB00120;-4.6;0.0;0.0
toxin_MNPDB00120;-4.6;2.133;0.889
toxin_MNPDB00120;-4.5;10.126;8.058
toxin_MNPDB00120;-4.3;25.842;24.058
toxin_MNPDB00120;-4.3;22.034;20.858
toxin_MNPDB00120;-4.2;23.304;21.909
toxin_MNPDB00120;-4.2;31.502;30.398
toxin_MNPDB00120;-4.1;26.15;24.969
toxin_MNPDB00120;-4.1;28.856;26.275
toxin_MNPDB00121;-4.2;0.0;0.0
toxin_MNPDB00121;-4.2;22.159;20.705
toxin_MNPDB00121;-4.0;21.938;20.816
toxin_MNPDB00121;-3.9;17.199;15.323
toxin_MNPDB00121;-3.7;22.677;21.256
toxin_MNPDB00121;-3.6;13.776;12.566
toxin_MNPDB00121;-3.6;20.562;17.979
toxin_MNPDB00121;-3.4;39.928;37.9
toxin_MNPDB00121;-3.4;23.809;22.565
toxin_MNPDB00122;-5.8;0.0;0.0
toxin_MNPDB00122;-5.3;4.26;2.255
toxin_MNPDB00122;-5.1;3.426;1.929
toxin_MNPDB00122;-4.9;19.394;17.932
toxin_MNPDB00122;-4.7;23.221;21.006
toxin_MNPDB00122;-4.7;3.483;2.162
toxin_MNPDB00122;-4.6;42.475;40.552
toxin_MNPDB00122;-4.5;23.149;21.493
toxin_MNPDB00122;-4.5;2.826;1.491
toxin_MNPDB00123;-3.7;0.0;0.0
toxin_MNPDB00123;-3.5;17.822;16.412
toxin_MNPDB00123;-3.4;17.942;16.398
toxin_MNPDB00123;-3.4;12.339;10.936
toxin_MNPDB00123;-3.3;11.954;10.259
toxin_MNPDB00123;-3.3;17.948;16.672
toxin_MNPDB00123;-3.2;21.767;20.639
toxin_MNPDB00123;-3.1;18.586;17.198
toxin_MNPDB00123;-3.1;21.723;20.503
toxin_MNPDB00125;-6.0;0.0;0.0
toxin_MNPDB00125;-5.8;19.25;16.283
toxin_MNPDB00125;-5.8;43.493;40.258
toxin_MNPDB00125;-5.6;37.788;35.162
toxin_MNPDB00125;-5.5;30.657;28.485
toxin_MNPDB00125;-5.4;2.094;1.775
toxin_MNPDB00125;-5.4;18.141;14.689
toxin_MNPDB00125;-5.4;41.97;39.087
toxin_MNPDB00125;-5.2;23.119;19.559
toxin_MNPDB00126;-6.4;0.0;0.0
toxin_MNPDB00126;-6.4;18.872;15.999
toxin_MNPDB00126;-6.2;35.369;32.225
toxin_MNPDB00126;-6.1;36.633;32.896
toxin_MNPDB00126;-6.0;36.487;32.678
toxin_MNPDB00126;-5.8;29.809;26.605
toxin_MNPDB00126;-5.8;20.871;18.888
toxin_MNPDB00126;-5.7;37.491;34.101
toxin_MNPDB00126;-5.7;36.211;32.345
toxin_MNPDB00127;-7.0;0.0;0.0
toxin_MNPDB00127;-6.4;7.297;3.725
toxin_MNPDB00127;-6.4;25.856;22.229
toxin_MNPDB00127;-6.4;36.094;32.12
toxin_MNPDB00127;-6.2;2.236;1.645
toxin_MNPDB00127;-6.1;20.561;19.151
toxin_MNPDB00127;-6.1;32.117;29.797
toxin_MNPDB00127;-6.1;13.172;10.802
toxin_MNPDB00127;-6.0;43.931;41.174
toxin_MNPDB00128;-4.8;0.0;0.0
toxin_MNPDB00128;-4.7;4.479;0.907
toxin_MNPDB00128;-4.6;21.92;20.66
toxin_MNPDB00128;-4.4;31.336;30.073
toxin_MNPDB00128;-4.3;4.177;1.19
toxin_MNPDB00128;-4.3;18.882;17.586
toxin_MNPDB00128;-4.2;25.588;23.581
toxin_MNPDB00128;-4.1;17.039;16.025
toxin_MNPDB00128;-4.0;17.56;14.724
toxin_MNPDB00129;-6.1;0.0;0.0
toxin_MNPDB00129;-5.9;17.187;15.988
toxin_MNPDB00129;-5.9;3.44;2.745
toxin_MNPDB00129;-5.9;19.591;18.322
toxin_MNPDB00129;-5.8;13.422;10.839
toxin_MNPDB00129;-5.6;15.57;12.929
toxin_MNPDB00129;-5.5;23.493;20.517
toxin_MNPDB00129;-5.4;14.109;12.398
toxin_MNPDB00129;-5.4;7.481;5.077
toxin_MNPDB00131;-5.7;0.0;0.0
toxin_MNPDB00131;-5.6;24.499;21.979
toxin_MNPDB00131;-5.4;11.482;9.099
toxin_MNPDB00131;-5.4;47.402;44.977
toxin_MNPDB00131;-5.4;23.928;21.938
toxin_MNPDB00131;-5.3;46.211;43.895
toxin_MNPDB00131;-5.3;24.869;22.713
toxin_MNPDB00131;-5.3;24.62;22.107
toxin_MNPDB00131;-5.2;17.381;15.553
toxin_MNPDB00132;-6.1;0.0;0.0
toxin_MNPDB00132;-5.8;16.646;14.045
toxin_MNPDB00132;-5.6;44.505;41.662
toxin_MNPDB00132;-5.6;18.856;16.039
toxin_MNPDB00132;-5.5;20.489;17.606
toxin_MNPDB00132;-5.5;5.052;3.64
toxin_MNPDB00132;-5.4;32.473;29.984
toxin_MNPDB00132;-5.3;21.241;18.248
toxin_MNPDB00132;-5.3;42.286;40.076
toxin_MNPDB00133;-6.2;0.0;0.0
toxin_MNPDB00133;-6.0;48.808;46.047
toxin_MNPDB00133;-6.0;3.981;2.379
toxin_MNPDB00133;-5.9;32.561;29.329
toxin_MNPDB00133;-5.9;7.188;1.589
toxin_MNPDB00133;-5.8;42.485;39.63
toxin_MNPDB00133;-5.5;3.148;2.221
toxin_MNPDB00133;-5.4;5.536;3.632
toxin_MNPDB00133;-5.4;4.756;3.162
toxin_MNPDB00134;-6.2;0.0;0.0
toxin_MNPDB00134;-5.9;33.966;30.964
toxin_MNPDB00134;-5.8;24.52;21.425
toxin_MNPDB00134;-5.7;28.833;26.614
toxin_MNPDB00134;-5.7;18.231;16.055
toxin_MNPDB00134;-5.6;25.169;22.297
toxin_MNPDB00134;-5.6;25.828;22.833
toxin_MNPDB00134;-5.3;27.544;24.485
toxin_MNPDB00134;-5.3;21.745;18.553
toxin_MNPDB00135;-5.9;0.0;0.0
toxin_MNPDB00135;-5.8;13.639;10.116
toxin_MNPDB00135;-5.7;23.458;20.148
toxin_MNPDB00135;-5.6;29.368;27.67
toxin_MNPDB00135;-5.6;29.64;27.103
toxin_MNPDB00135;-5.5;29.693;27.97
toxin_MNPDB00135;-5.5;23.174;19.844
toxin_MNPDB00135;-5.5;23.416;20.026
toxin_MNPDB00135;-5.4;26.226;23.573
toxin_MNPDB00136;-4.7;0.0;0.0
toxin_MNPDB00136;-4.7;28.613;26.307
toxin_MNPDB00136;-4.7;28.566;26.32
toxin_MNPDB00136;-4.5;25.29;24.134
toxin_MNPDB00136;-4.5;18.388;16.894
toxin_MNPDB00136;-4.4;10.184;8.891
toxin_MNPDB00136;-4.4;4.253;1.538
toxin_MNPDB00136;-4.3;25.2;24.437
toxin_MNPDB00136;-4.2;2.523;1.918
